Unnamed: 0,Net Cash Flow,Free Cash Flow,Dividends Paid,Accion
2004-08-31,-961.689,297.628,0.0,ACN
2004-05-31,661.032,291.992,0.0,ACN
2004-02-29,523.964,812.269,0.0,ACN
2003-11-30,-2.51,83.1,0.0,ACN
2003-08-31,369.967,389.189,0.0,ACN
2003-05-31,277.618,414.595,0.0,ACN
2003-02-28,210.933,366.992,0.0,ACN
2002-11-30,156.667,180.772,0.0,ACN
2002-08-31,203.48,437.021,0.0,ACN
2002-05-31,-17.935,227.988,0.0,ACN
2002-02-28,1.914,469.969,0.0,ACN
2001-11-30,-750.566,-239.19,0.0,ACN
2001-08-31,1156.375,213.168,0.0,ACN
2001-05-31,-618.698,499.749,0.0,ACN
2001-02-28,-5.755,566.822,0.0,ACN
2000-11-30,77.645,645.723,0.0,ACN
2000-08-31,-26.846,405.975,0.0,ACN
2023-03-03,-164.0,1592.0,0.0,ADBE
2022-12-02,366.0,2234.0,0.0,ADBE
2022-09-02,505.0,1579.0,0.0,ADBE
2022-06-03,626.0,1914.0,0.0,ADBE
2022-03-04,-1105.0,1669.0,0.0,ADBE
2021-12-03,-779.0,1967.0,0.0,ADBE
2021-09-03,373.0,1309.0,0.0,ADBE
2021-06-04,798.0,1893.0,0.0,ADBE
2021-03-05,-1026.0,1713.0,0.0,ADBE
2020-11-27,711.0,1679.0,0.0,ADBE
2020-08-28,723.0,1310.0,0.0,ADBE
2020-05-29,356.0,1088.0,0.0,ADBE
2020-02-28,38.0,1231.0,0.0,ADBE
2019-11-29,441.0,1282.0,0.0,ADBE
2019-08-30,126.0,833.0,0.0,ADBE
2019-05-31,344.0,964.0,0.0,ADBE
2019-03-01,96.0,948.0,0.0,ADBE
2018-11-30,-104.072,1044.705,0.0,ADBE
2018-08-31,-1240.842,891.746,0.0,ADBE
2018-06-01,321.005,931.09,0.0,ADBE
2018-03-02,360.909,894.459,0.0,ADBE
2017-12-01,531.522,795.536,0.0,ADBE
2017-09-01,457.6,650.198,0.0,ADBE
2017-06-02,248.054,589.53,0.0,ADBE
2017-03-03,57.581,699.467,0.0,ADBE
2016-12-02,243.643,646.968,0.0,ADBE
2016-09-02,-118.707,462.672,0.0,ADBE
2016-06-03,55.683,434.956,0.0,ADBE
2016-03-04,-45.864,451.327,0.0,ADBE
2015-11-27,47.268,447.618,0.0,ADBE
2015-08-28,-126.855,311.504,0.0,ADBE
2015-05-29,243.263,435.754,0.0,ADBE
2015-02-27,-404.516,147.469,0.0,ADBE
2014-11-28,214.071,362.978,0.0,ADBE
2014-08-29,86.309,213.554,0.0,ADBE
2014-05-30,83.104,340.338,0.0,ADBE
2014-02-28,-100.64,222.28,0.0,ADBE
2013-11-29,15.471,304.121,0.0,ADBE
2013-08-30,-427.325,168.727,0.0,ADBE
2013-05-31,-59.972,252.899,0.0,ADBE
2013-03-01,-118.67,261.841,0.0,ADBE
2012-11-30,262.672,391.87,0.0,ADBE
2012-08-31,211.142,185.908,0.0,ADBE
2012-06-01,149.975,387.451,0.0,ADBE
2012-03-02,-188.237,263.275,0.0,ADBE
2011-12-02,220.288,421.856,0.0,ADBE
2011-09-02,-58.263,259.653,0.0,ADBE
2011-06-03,-72.681,351.83,0.0,ADBE
2011-03-04,150.265,299.681,0.0,ADBE
2010-12-03,-64.258,255.194,0.0,ADBE
2010-09-03,-323.457,284.534,0.0,ADBE
2010-06-04,-451.836,201.462,0.0,ADBE
2010-03-05,589.955,234.314,0.0,ADBE
2009-11-27,-132.657,218.908,0.0,ADBE
2009-08-28,-94.636,178.25,0.0,ADBE
2009-05-29,77.855,251.217,0.0,ADBE
2009-02-27,262.475,349.827,0.0,ADBE
2008-11-28,-247.813,314.938,0.0,ADBE
2008-08-29,-28.19,171.532,0.0,ADBE
2008-05-30,129.72,309.388,0.0,ADBE
2008-02-29,86.311,373.032,0.0,ADBE
2007-11-30,387.139,371.729,0.0,ADBE
2007-08-31,-342.334,392.514,0.0,ADBE
2007-06-01,375.587,321.915,0.0,ADBE
2007-03-02,-246.47,222.82,0.0,ADBE
2006-12-01,127.746,257.955,0.0,ADBE
2006-09-01,219.361,172.564,0.0,ADBE
2006-06-02,-209.793,220.441,0.0,ADBE
2006-03-03,214.368,165.735,0.0,ADBE
2005-12-02,-33.35,239.52,0.0,ADBE
2005-09-02,200.866,155.551,0.0,ADBE
2005-06-03,35.942,161.858,-0.012,ADBE
2005-03-04,-41.701,152.585,-3.032,ADBE
2004-12-03,114.66,190.022,-2.982,ADBE
2004-09-03,-24.763,146.029,-2.991,ADBE
2004-06-04,26.355,134.509,-2.983,ADBE
2004-03-05,16.287,171.017,-2.986,ADBE
2003-11-28,16.012,116.025,-2.925,ADBE
2003-08-29,2.63,89.401,-2.916,ADBE
2003-05-30,-0.266,116.399,-2.898,ADBE
2003-02-28,-41.587,71.857,-2.887,ADBE
2002-11-29,42.33,124.609,-2.954,ADBE
2002-08-30,-89.898,39.301,-2.994,ADBE
2002-05-31,10.552,101.509,-2.972,ADBE
2002-03-01,2.038,32.334,-2.961,ADBE
2001-11-30,-74.157,119.785,-2.981,ADBE
2001-08-31,83.085,73.3,-2.99,ADBE
2001-06-01,33.472,124.222,-3.01,ADBE
2001-03-02,-60.604,58.221,-3.026,ADBE
2000-12-01,45.851,138.031,-3.007,ADBE
2000-09-01,-13.643,120.885,-3.005,ADBE
2000-06-02,44.271,111.141,-2.989,ADBE
2000-03-03,-10.758,50.153,-2.978,ADBE
1999-12-03,25.311,126.257,-3.011,ADBE
1999-09-03,23.676,80.747,-3.093,ADBE
1999-06-04,42.672,96.393,-3.072,ADBE
1999-03-05,-31.385,29.209,-3.057,ADBE
1998-11-27,-72.924,51.738,-3.293,ADBE
1998-08-28,68.437,64.853,-3.379,ADBE
1998-05-29,8.705,7.714,-3.338,ADBE
1998-02-27,-160.923,19.419,-6.281,ADBE
1997-11-28,90.665,35.52,-3.573,ADBE
1997-08-29,-8.676,45.512,-10.089,ADBE
1997-05-30,95.9,58.905,-3.66,ADBE
1997-02-28,-21.058,28.859,-3.589,ADBE
1996-11-29,32.447,97.316,-3.645,ADBE
1996-08-30,0.582,-31.882,-3.622,ADBE
1996-05-31,-8.454,51.491,-3.632,ADBE
1996-03-01,27.677,35.32,-3.687,ADBE
2023-01-28,199.89,1230.147,-385.452,ADI
2022-10-29,-54.388,844.824,-390.345,ADI
2022-07-30,-212.773,1082.962,-394.018,ADI
2022-04-30,-52.666,1103.028,-397.544,ADI
2022-01-29,-187.565,745.28,-362.645,ADI
2021-10-30,497.263,809.947,-371.23,ADI
2021-07-31,175.485,543.701,-254.506,ADI
2021-05-01,257.153,677.192,-254.429,ADI
2021-01-30,-7.797,360.553,-229.179,ADI
2020-10-31,-34.404,642.71,-229.597,ADI
2020-08-01,305.327,536.396,-228.798,ADI
2020-05-02,130.529,368.88,-228.6,ADI
2020-02-01,6.086,294.809,-199.16,ADI
2019-11-02,36.158,606.829,-200.196,ADI
2019-08-03,-101.437,494.452,-200.068,ADI
2019-05-04,107.737,595.673,-199.501,ADI
2019-02-02,-210.727,280.774,-177.716,ADI
2018-11-03,44.016,628.437,-179.416,ADI
2018-08-04,-33.942,568.988,-178.89,ADI
2018-05-05,-21.033,664.594,-178.282,ADI
2018-02-03,-220.288,325.466,-166.719,ADI
2017-10-28,139.269,587.242,-166.857,ADI
2017-07-29,-4789.174,-423.618,-166.265,ADI
2017-04-29,710.48,492.386,-139.314,ADI
2017-01-28,4066.131,294.257,-129.683,ADI
2016-10-29,-182.538,456.213,-129.643,ADI
2016-07-30,-15.992,216.475,-128.954,ADI
2016-04-30,-350.78,294.686,-129.925,ADI
2016-01-30,586.089,196.577,-124.658,ADI
2015-10-31,326.856,152.168,-125.582,ADI
2015-08-01,-78.719,161.975,-125.511,ADI
2015-05-02,-13.986,294.802,-124.882,ADI
2015-01-31,80.969,144.893,-115.084,ADI
2014-11-01,-2016.208,218.846,-116.308,ADI
2014-08-02,2182.651,171.127,-116.098,ADI
2014-05-03,-14.437,194.366,-115.795,ADI
2014-02-01,25.138,109.35,-106.024,ADI
2013-11-02,-67.979,233.607,-105.938,ADI
2013-08-03,-135.563,189.957,-104.923,ADI
2013-05-04,-200.166,226.007,-104.415,ADI
2013-02-02,266.964,139.7,-90.679,ADI
2012-11-03,66.684,198.536,-91.372,ADI
2012-08-04,-232.917,98.467,-89.511,ADI
2012-05-05,-402.376,195.832,-89.402,ADI
2012-02-04,-307.658,189.531,-74.416,ADI
2011-10-29,47.279,203.829,-74.824,ADI
2011-07-30,-536.94,220.003,-74.993,ADI
2011-04-30,324.44,162.497,-65.999,ADI
2011-01-29,500.321,191.204,-65.81,ADI
2010-10-30,76.571,236.513,-65.589,ADI
2010-07-31,-14.943,185.681,-65.949,ADI
2010-05-01,94.104,260.83,-59.556,ADI
2010-01-30,274.539,196.594,-58.87,ADI
2009-10-31,7.014,146.289,-58.326,ADI
2009-08-01,-44.164,128.139,-58.26,ADI
2009-05-02,-92.834,63.95,-58.164,ADI
2009-01-31,176.114,37.675,-58.238,ADI
2008-11-01,175.143,94.881,-58.105,ADI
2008-08-02,4.095,156.766,-58.078,ADI
2008-05-03,-218.728,123.008,-52.511,ADI
2008-02-02,208.117,137.305,-53.836,ADI
2007-11-03,31.074,149.673,-55.437,ADI
2007-08-04,35.308,159.483,-58.545,ADI
2007-05-05,-39.959,198.972,-59.562,ADI
2007-02-03,54.602,170.427,-54.737,ADI
2006-10-28,-179.178,126.715,-55.642,ADI
2006-07-29,120.634,35.613,-57.524,ADI
2006-04-29,-25.364,176.317,-44.191,ADI
2006-01-28,-199.736,154.895,-44.094,ADI
2005-10-29,379.538,179.29,-37.128,ADI
2005-07-30,-66.315,161.398,-37.034,ADI
2005-04-30,-94.968,153.569,-22.257,ADI
2005-01-29,-109.604,92.99,-22.579,ADI
2004-10-30,135.625,143.84,-22.566,ADI
2004-07-31,-328.949,130.24,-22.583,ADI
2004-05-01,-298.541,193.145,-14.989,ADI
2004-01-31,492.931,164.575,-14.869,ADI
2003-11-01,-794.851,86.368,0.0,ADI
2003-08-02,174.393,97.153,0.0,ADI
2003-05-03,-414.039,92.905,0.0,ADI
2003-02-01,-61.382,90.302,0.0,ADI
2002-11-02,427.738,28.931,0.0,ADI
2002-08-03,-208.112,30.849,0.0,ADI
2002-05-04,-106.369,9.172,0.0,ADI
2002-02-02,135.547,99.762,0.0,ADI
2001-11-03,-185.305,127.727,0.0,ADI
2001-08-04,333.17,143.193,0.0,ADI
2001-05-05,25.164,161.085,0.0,ADI
2001-02-03,-544.501,114.372,0.0,ADI
2000-10-28,1117.337,162.007,0.0,ADI
2000-07-29,104.19,42.009,0.0,ADI
2000-04-29,105.378,101.822,0.0,ADI
2000-01-29,53.625,123.83,0.0,ADI
1999-10-30,-49.736,147.42,0.0,ADI
1999-07-31,4.32,100.843,0.0,ADI
1999-05-01,68.904,70.598,0.0,ADI
1999-01-30,69.072,46.064,0.0,ADI
1998-10-31,1.626,16.862,0.0,ADI
1998-08-01,-24.4,14.503,0.0,ADI
1998-05-02,68.907,27.867,0.0,ADI
1998-01-31,-72.403,11.971,0.0,ADI
1997-11-01,53.902,40.402,0.0,ADI
1997-08-02,1.306,13.214,0.0,ADI
1997-05-03,-13.749,47.879,0.0,ADI
1997-02-01,38.033,4.871,0.0,ADI
1996-11-02,11.18,-7.027,0.0,ADI
1996-08-03,-25.974,-8.961,0.0,ADI
1996-05-04,29.354,-45.467,0.0,ADI
1996-02-03,126.246,-28.83,0.0,ADI
1995-10-28,,,,ADI
2023-03-31,-1346.0,-1937.0,-248.0,ADM
2022-12-31,-457.0,-348.0,-222.0,ADM
2022-09-30,-133.0,3682.0,-224.0,ADM
2022-06-30,-1601.0,248.0,-227.0,ADM
2022-03-31,1770.0,-1423.0,-226.0,ADM
2021-12-31,-204.0,287.0,-208.0,ADM
2021-09-30,975.0,2559.0,-209.0,ADM
2021-06-30,831.0,2456.0,-209.0,ADM
2021-03-31,1206.0,124.0,-208.0,ADM
2020-12-31,387.0,-1135.0,-202.0,ADM
2020-09-30,-240.0,-1278.0,-202.0,ADM
2020-06-30,-3031.0,53.0,-202.0,ADM
2020-03-31,4540.0,-849.0,-203.0,ADM
2019-12-31,-35.0,-2075.0,-197.0,ADM
2019-09-30,276.0,-1109.0,-197.0,ADM
2019-06-30,147.0,-863.0,-197.0,ADM
2019-03-31,-1241.0,-2233.0,-198.0,ADM
2018-12-31,1194.0,-1391.0,-190.0,ADM
2018-09-30,598.0,-677.0,-189.0,ADM
2018-06-30,310.0,212.0,-189.0,ADM
2018-03-31,-117.0,-3770.0,-190.0,ADM
2017-12-31,64.0,-3070.0,-186.0,ADM
2017-09-30,-96.0,-1413.0,-180.0,ADM
2017-06-30,-50.0,-843.0,-181.0,ADM
2017-03-31,379.0,-1689.0,-183.0,ADM
2016-12-31,-166.0,-8065.0,-173.0,ADM
2016-09-30,510.0,1440.0,-175.0,ADM
2016-06-30,-377.0,-610.0,-176.0,ADM
2016-03-31,-202.0,-155.0,-177.0,ADM
2015-12-31,-586.0,301.0,-167.0,ADM
2015-09-30,-147.0,412.0,-170.0,ADM
2015-06-30,-23.0,60.0,-173.0,ADM
2015-03-31,-209.0,-193.0,-177.0,ADM
2014-12-31,-3459.0,230.0,-154.0,ADM
2014-09-30,2909.0,3234.0,-155.0,ADM
2014-06-30,547.0,1125.0,-157.0,ADM
2014-03-31,-2038.0,-540.0,-158.0,ADM
2013-12-31,-131.0,67.0,-125.0,ADM
2013-09-30,1404.0,2314.0,-126.0,ADM
2013-06-30,400.0,1813.0,-125.0,ADM
2013-03-31,-266.0,119.0,-125.0,ADM
2012-12-31,479.0,1624.0,-115.0,ADM
2012-09-30,-56.0,239.0,-115.0,ADM
2012-06-30,473.0,314.0,-116.0,ADM
2012-03-31,-46.0,-1109.0,-115.0,ADM
2011-12-31,-456.0,545.0,-117.0,ADM
2011-09-30,705.0,1644.0,-107.0,ADM
2011-06-30,-243.0,2095.0,-102.0,ADM
2011-03-31,332.0,-927.0,-101.0,ADM
2010-12-31,-336.0,-3518.0,-96.0,ADM
2010-09-30,-184.0,-1165.0,-96.0,ADM
2010-06-30,-613.0,-458.0,-96.0,ADM
2010-03-31,342.0,1107.0,-96.0,ADM
2009-12-31,-1073.0,-1039.0,-90.0,ADM
2009-09-30,1335.0,1502.0,-90.0,ADM
2009-06-30,-1133.0,-939.0,-90.0,ADM
2009-03-31,-60.0,-403.0,-90.0,ADM
2008-12-31,-284.0,621.0,-83.0,ADM
2008-09-30,1722.0,4229.0,-84.0,ADM
2008-06-30,-396.0,-452.0,-84.0,ADM
2008-03-31,101.0,-657.0,-84.0,ADM
2007-12-31,-16.0,-2262.0,-74.0,ADM
2007-09-30,458.0,-1560.0,-74.0,ADM
2007-06-30,-234.0,28.0,-74.0,ADM
2007-03-31,74.0,-22.0,-76.0,ADM
2006-12-31,-135.0,-693.0,-65.0,ADM
2006-09-30,-155.0,-163.0,-66.0,ADM
2006-06-30,195.192,259.789,-65.567,ADM
2006-03-31,94.362,-29.678,-65.412,ADM
2005-12-31,-330.971,186.877,-55.53,ADM
2005-09-30,632.417,251.012,-55.491,ADM
2005-06-30,-139.676,-75.601,-55.033,ADM
2005-03-31,327.564,540.832,-55.792,ADM
2004-12-31,-172.905,208.502,-49.146,ADM
2004-09-30,-32.983,872.267,-49.029,ADM
2004-06-30,-264.808,796.881,-47.494,ADM
2004-03-31,267.89,-532.783,-48.816,ADM
2003-12-31,-228.857,-760.452,-38.957,ADM
2003-09-30,1.023,77.682,-38.842,ADM
2003-06-30,-48.426,624.857,-38.809,ADM
2003-03-31,184.03,439.713,-38.881,ADM
2002-12-31,-21.217,-362.305,-38.851,ADM
2002-09-30,124.457,-28.98,-39.024,ADM
2002-06-30,-298.331,1.396,-32.662,ADM
2002-03-31,32.862,263.495,-32.711,ADM
2001-12-31,350.6,548.29,-33.075,ADM
2001-09-30,-148.173,143.55,-31.552,ADM
2001-06-30,109.604,411.87,-31.571,ADM
2001-03-31,38.857,51.051,-31.687,ADM
2000-12-31,,-42.527,,ADM
2000-09-30,,309.595,,ADM
2000-06-30,-307.509,86.267,-26.214,ADM
2000-03-31,213.174,159.823,-33.852,ADM
2023-03-31,4758.1,1246.9,-520.6,ADP
2022-12-31,7706.5,757.9,-432.6,ADP
2022-09-30,-17207.0,586.4,-432.9,ADP
2022-06-30,-8947.6,768.6,-434.3,ADP
2022-03-31,11196.4,826.4,-437.7,ADP
2021-12-31,-2658.1,966.3,-393.8,ADP
2021-09-30,10049.1,19.0,-393.2,ADP
2021-06-30,-6978.6,543.4,-396.0,ADP
2021-03-31,3993.3,1101.8,-397.8,ADP
2020-12-31,5766.8,598.8,-390.7,ADP
2020-09-30,3308.1,362.2,-391.0,ADP
2020-06-30,-1465.4,566.3,-391.6,ADP
2020-03-31,-4796.1,986.8,-392.9,ADP
2019-12-31,11042.9,574.9,-342.7,ADP
2019-09-30,-4524.0,311.2,-343.3,ADP
2019-06-30,-7415.3,616.0,-343.4,ADP
2019-03-31,8727.5,793.6,-344.6,ADP
2018-12-31,1075.7,687.9,-302.4,ADP
2018-09-30,-2133.8,32.2,-302.6,ADP
2018-06-30,-6902.8,590.2,-278.6,ADP
2018-03-31,-414.9,1030.2,-278.4,ADP
2017-12-31,7776.6,322.7,-253.0,ADP
2017-09-30,-2098.4,101.7,-253.7,ADP
2017-06-30,-6923.4,323.2,-255.8,ADP
2017-03-31,3383.5,717.3,-257.1,ADP
2016-12-31,5859.9,390.9,-240.5,ADP
2016-09-30,-9597.0,223.9,-241.8,ADP
2016-06-30,8470.2,564.6,-242.4,ADP
2016-03-31,146.5,636.4,-242.4,ADP
2015-12-31,-389.8,317.9,-229.8,ADP
2015-09-30,1545.4,8.1,-229.0,ADP
2015-06-30,-169.3,413.4,-231.4,ADP
2015-03-31,-42.2,782.8,-234.9,ADP
2014-12-31,-324.9,144.1,-231.5,ADP
2014-09-30,192.1,321.8,-229.8,ADP
2014-06-30,312.6,526.0,-231.1,ADP
2014-03-31,403.9,659.6,-231.2,ADP
2013-12-31,118.1,316.8,-210.2,ADP
2013-09-30,-550.1,16.0,-210.6,ADP
2013-06-30,51.4,544.0,-210.8,ADP
2013-03-31,256.8,548.9,-210.4,ADP
2012-12-31,273.5,388.2,-192.2,ADP
2012-09-30,-430.7,-129.1,-192.1,ADP
2012-06-30,-117.0,442.0,-193.3,ADP
2012-03-31,333.8,594.1,-192.5,ADP
2011-12-31,82.4,437.2,-176.2,ADP
2011-09-30,-140.5,258.9,-177.7,ADP
2011-06-30,-211.5,388.8,-179.2,ADP
2011-03-31,295.2,508.5,-177.6,ADP
2010-12-31,129.0,366.6,-167.6,ADP
2010-09-30,-466.6,177.3,-168.0,ADP
2010-06-30,-321.7,332.8,-175.3,ADP
2010-03-31,223.9,571.8,-167.3,ADP
2009-12-31,158.3,358.1,-165.2,ADP
2009-09-30,-682.5,195.8,-165.6,ADP
2009-06-30,901.9,355.7,-165.5,ADP
2009-03-31,58.5,396.8,-166.7,ADP
2008-12-31,-91.5,225.4,-148.3,ADP
2008-09-30,478.9,356.6,-148.9,ADP
2008-06-30,-727.2,391.4,-147.5,ADP
2008-03-31,324.2,644.0,-151.1,ADP
2007-12-31,-108.1,242.5,-123.0,ADP
2007-09-30,-332.2,217.4,-127.3,ADP
2007-06-30,-712.7,122.9,-127.3,ADP
2007-03-31,1178.7,533.8,-126.1,ADP
2006-12-31,-106.5,208.8,-102.9,ADP
2006-09-30,-499.4,109.7,-105.0,ADP
2006-06-30,563.5,227.4,-107.0,ADP
2006-03-31,274.6,517.9,-105.8,ADP
2005-12-31,3.9,373.4,-90.1,ADP
2005-09-30,83.3,319.8,-91.0,ADP
2005-06-30,-93.8,369.1,-90.3,ADP
2005-03-31,-62.0,283.0,-90.5,ADP
2004-12-31,27.7,337.9,-81.6,ADP
2004-09-30,390.5,199.4,-82.5,ADP
2004-06-30,-142.91,156.298,-83.14,ADP
2004-03-31,20.298,462.624,-82.454,ADP
2003-12-31,-516.081,326.736,-71.698,ADP
2003-09-30,-58.507,106.542,-71.308,ADP
2003-06-30,221.55,210.188,-71.372,ADP
2003-03-31,217.178,501.232,-71.792,ADP
2002-12-31,425.703,336.833,-72.074,ADP
2002-09-30,-253.031,178.247,-69.362,ADP
2002-06-30,-405.156,270.222,-71.005,ADP
2002-03-31,-123.001,406.881,-71.321,ADP
2001-12-31,-88.14,274.208,-70.563,ADP
2001-09-30,139.751,324.973,-63.971,ADP
2001-06-30,109.612,378.959,-64.026,ADP
2001-03-31,-128.47,418.562,-64.424,ADP
2000-12-31,-31.159,145.568,-64.843,ADP
2000-09-30,97.736,265.081,-55.16,ADP
2000-06-30,-200.981,118.961,-55.006,ADP
2000-03-31,329.069,342.501,-55.191,ADP
1999-12-31,145.749,170.879,-54.757,ADP
1999-09-30,92.52,204.445,-47.624,ADP
1999-06-30,-111.325,110.772,-47.27,ADP
1999-03-31,262.499,217.39,-47.136,ADP
1998-12-31,-188.119,82.05,-46.589,ADP
1998-09-30,138.48,178.681,-40.138,ADP
1998-06-30,-115.618,34.538,-40.636,ADP
1998-03-31,171.415,149.027,-39.533,ADP
1997-12-31,21.399,103.866,-39.013,ADP
1997-09-30,74.072,197.956,-33.706,ADP
1997-06-30,71.205,11.718,-33.503,ADP
1997-03-31,75.517,231.909,-33.864,ADP
1996-12-31,59.585,70.552,-33.429,ADP
1996-09-30,88.299,172.186,-29.018,ADP
1996-06-30,-58.42,21.708,-28.935,ADP
1996-03-31,134.572,139.417,-29.156,ADP
2023-01-31,282.0,909.0,0.0,ADSK
2022-10-31,225.0,459.0,0.0,ADSK
2022-07-31,-78.0,245.0,0.0,ADSK
2022-04-30,-10.0,418.0,0.0,ADSK
2022-01-31,-221.0,726.0,0.0,ADSK
2021-10-31,825.0,255.0,0.0,ADSK
2021-07-31,1.0,179.0,0.0,ADSK
2021-04-30,-849.0,315.0,0.0,ADSK
2021-01-31,234.7,638.8,0.0,ADSK
2020-10-31,97.2,340.2,0.0,ADSK
2020-07-31,50.1,63.2,0.0,ADSK
2020-04-30,-385.0,303.8,0.0,ADSK
2020-01-31,818.5,684.2,0.0,ADSK
2019-10-31,32.3,266.7,0.0,ADSK
2019-07-31,40.7,204.5,0.0,ADSK
2019-04-30,-2.8,206.5,0.0,ADSK
2019-01-31,10.3,293.9,0.0,ADSK
2018-10-31,-19.7,26.5,0.0,ADSK
2018-07-31,-197.6,23.3,0.0,ADSK
2018-04-30,15.0,-33.6,0.0,ADSK
2018-01-31,52.8,67.9,0.0,ADSK
2017-10-31,-148.9,-64.0,0.0,ADSK
2017-07-31,-166.1,-90.3,0.0,ADSK
2017-04-30,127.1,36.6,0.0,ADSK
2017-01-31,-223.4,4.7,0.0,ADSK
2016-10-31,-30.8,-14.8,0.0,ADSK
2016-07-31,243.9,-38.3,0.0,ADSK
2016-04-30,-129.6,142.1,0.0,ADSK
2016-01-31,15.5,139.3,0.0,ADSK
2015-10-31,-135.6,68.4,0.0,ADSK
2015-07-31,290.4,59.9,0.0,ADSK
2015-04-30,-227.9,74.0,0.0,ADSK
2015-01-31,65.6,242.2,0.0,ADSK
2014-10-31,21.9,107.6,0.0,ADSK
2014-07-31,-286.5,79.1,0.0,ADSK
2014-04-30,-243.4,204.2,0.0,ADSK
2014-01-31,379.6,174.3,0.0,ADSK
2013-10-31,72.4,78.2,0.0,ADSK
2013-07-31,-254.8,48.5,0.0,ADSK
2013-04-30,43.6,198.3,0.0,ADSK
2013-01-31,785.2,143.9,0.0,ADSK
2012-10-31,-103.2,140.6,0.0,ADSK
2012-07-31,-144.3,90.4,0.0,ADSK
2012-04-30,-82.4,127.8,0.0,ADSK
2012-01-31,53.6,160.9,0.0,ADSK
2011-10-31,-28.2,128.8,0.0,ADSK
2011-07-31,40.1,115.6,0.0,ADSK
2011-04-30,16.3,105.2,0.0,ADSK
2011-01-31,170.8,165.7,0.0,ADSK
2010-10-31,54.3,107.3,0.0,ADSK
2010-07-31,-88.1,106.2,0.0,ADSK
2010-04-30,99.4,133.3,0.0,ADSK
2010-01-31,140.2,124.1,0.0,ADSK
2009-10-31,30.0,40.8,0.0,ADSK
2009-07-31,-212.0,36.6,0.0,ADSK
2009-04-30,-37.1,13.6,0.0,ADSK
2009-01-31,121.2,67.1,0.0,ADSK
2008-10-31,-133.2,88.0,0.0,ADSK
2008-07-31,20.5,189.5,0.0,ADSK
2008-04-30,-8.8,170.9,0.0,ADSK
2008-01-31,89.6,204.8,0.0,ADSK
2007-10-31,53.4,150.4,0.0,ADSK
2007-07-31,12.6,125.2,0.0,ADSK
2007-04-30,96.4,184.8,0.0,ADSK
2007-01-31,151.0,180.9,0.0,ADSK
2006-10-31,75.8,125.9,0.0,ADSK
2006-07-31,181.8,155.7,0.0,ADSK
2006-04-30,-29.9,78.8,0.0,ADSK
2006-01-31,-103.7,108.6,0.0,ADSK
2005-10-31,-87.8,119.5,0.0,ADSK
2005-07-31,-39.4,108.8,0.0,ADSK
2005-04-30,0.4,57.8,-3.4,ADSK
2005-01-31,140.601,130.765,-3.354,ADSK
2004-10-31,31.177,77.263,-3.405,ADSK
2004-07-31,41.824,73.573,-3.439,ADSK
2004-04-30,21.898,49.299,-3.302,ADSK
2004-01-31,47.467,107.766,-3.324,ADSK
2003-10-31,15.286,48.528,-3.396,ADSK
2003-07-31,39.981,20.383,-3.333,ADSK
2003-04-30,-6.934,13.323,-3.347,ADSK
2003-01-31,21.937,31.496,-3.343,ADSK
2002-10-31,19.605,-0.48,-3.417,ADSK
2002-07-31,7.208,9.557,-3.383,ADSK
2002-04-30,-20.06,5.303,-3.423,ADSK
2002-01-31,31.202,60.253,-3.339,ADSK
2001-10-31,-8.434,22.782,-3.276,ADSK
2001-07-31,-3.96,40.1,-3.247,ADSK
2001-04-30,6.597,29.898,-3.23,ADSK
2001-01-31,13.285,56.985,-3.247,ADSK
2000-10-31,6.301,29.688,-3.381,ADSK
2000-07-31,-15.764,45.919,-3.452,ADSK
2000-04-30,-3.278,28.021,-3.5,ADSK
2000-01-31,-74.553,80.131,-3.581,ADSK
1999-10-31,10.655,23.315,-3.912,ADSK
1999-07-31,-20.794,5.257,-3.495,ADSK
1999-04-30,-65.608,-15.271,-3.593,ADSK
1999-01-31,101.653,58.878,-3.328,ADSK
1998-10-31,33.617,18.942,-2.804,ADSK
1998-07-31,-70.324,25.384,-2.78,ADSK
1998-04-30,51.447,38.749,-2.81,ADSK
1998-01-31,67.856,51.971,-2.733,ADSK
1997-10-31,5.858,26.331,-2.809,ADSK
1997-07-31,-12.023,36.489,-2.876,ADSK
1997-04-30,-15.625,23.525,-2.872,ADSK
1997-01-31,-22.945,47.147,-2.766,ADSK
1996-10-31,-29.044,6.675,-2.518,ADSK
1996-07-31,13.858,32.127,-2.733,ADSK
1996-04-30,-26.36,9.83,-2.862,ADSK
1996-01-31,-43.003,3.919,-2.686,ADSK
1995-10-31,-4.856,47.66,-2.82,ADSK
1995-07-31,9.66,27.964,-2.822,ADSK
1995-04-30,-27.534,9.374,-2.856,ADSK
1995-01-31,19.642,23.788,-2.834,ADSK
1994-10-31,51.413,27.764,-2.809,ADSK
1994-07-31,14.498,17.698,-2.808,ADSK
1994-04-30,23.881,10.185,-2.856,ADSK
1994-01-31,-3.25,17.994,-2.732,ADSK
1993-10-31,4.616,17.033,-2.881,ADSK
1993-07-31,37.682,23.021,-2.989,ADSK
1993-04-30,-26.551,6.823,-2.786,ADSK
2023-03-31,21.0,-455.0,-165.0,AEE
2022-12-31,36.0,-257.0,-153.0,AEE
2022-09-30,19.0,-172.0,-152.0,AEE
2022-06-30,7.0,-286.0,-153.0,AEE
2022-03-31,-1.0,-402.0,-152.0,AEE
