Unnamed: 0,Net Income,Shares Outstanding (Basic),Dividend Per Share,EBIT,EBITDA,Revenue,Accion
2012-03-31,95.6,299.2,0.16,203,301,3150.7,TT
2011-12-31,242.3,312.176652,0.12,187.5,244.2,1485.5,TT
2011-09-30,86.2,327.7,0.12,184.3,281.1,3910.1,TT
2011-06-30,92.3,333.8,0.12,263.8,370.5,4091.4,TT
2011-03-31,-77.6,331.1,0.07,31.5,129.8,3273.8,TT
2010-12-31,212.1,324.0107,0.07,321.7,429.1,3633.7,TT
2010-09-30,232.2,324.7,0.07,374.5,494.1,3730.3,TT
2010-06-30,196.4,323.8,0.07,322.4,427.1,3481.8,TT
2010-03-31,1.4,322.7,0.07,126.5,231.6,2765.9,TT
2009-12-31,139.4,320.059548,0.07,234.8,342.8,3188.3,TT
2009-09-30,216.6,321,0.07,307.7,418,3458.9,TT
2009-06-30,122.1,320.8,0.18,238.3,339,3451.7,TT
2009-03-31,-26.7,320.5,0.18,51.2,153.7,2932.9,TT
2008-12-31,-3290.2,318.786336,0.18,-3548.9,-3429.7,3487.7,TT
2008-09-30,227.7,320.2,0.18,337.7,540.3,4313.2,TT
2008-06-30,256.1,287.4,0.18,381.4,470.5,3080.8,TT
2008-03-31,181.6,273.8,0.18,256.3,294.4,2163.3,TT
2007-12-31,2518.5,272.428065,0.18,2661.4,2701.2,2323.3,TT
2007-09-30,266.6,286.657308,0.18,337.7,366,2239,TT
2007-06-30,964.1,301.626886,0.18,1038.8,1073.5,2224.6,TT
2007-03-31,217.5,307.801047,0.18,269.4,305.4,1976.2,TT
2006-12-31,221.9,306.605491,0.18,286,320.8,2143,TT
2006-09-30,243.8,321.742723,0.18,309.9,348.4,2038,TT
2006-06-30,313.5,329.019068,0.16,362.7,392,2048,TT
2006-03-31,253.2,327.478397,0.16,330,376.2,2523.2,TT
2005-12-31,291.5,330.834485,0.16,234.7,247.3,-569.9,TT
2005-09-30,254.2,337.31446,0.16,347.7,393.8,2615.3,TT
2005-06-30,285.4,337.119202,0.125,382.9,428.6,2759.5,TT
2005-03-31,223.1,345.847744,0.125,295,347.3,2458.8,TT
2004-12-31,515.2,344.429696,0.125,591.6,638.9,2459,TT
2004-09-30,237.8,346.63255,0.125,315.5,355.6,2368,TT
2004-06-30,286.2,346.588282,0.095,364.2,409.3,2444.4,TT
2004-03-31,179.5,350.751114,0.095,238.7,280.6,2122.2,TT
2003-12-31,197.4,346.959286,0.095,262.1,305.4,2247,TT
2003-09-30,154.6,342.597608,0.095,218.3,246.3,2064,TT
2003-06-30,139.3,338.768364,0.085,204.5,253.6,2433.9,TT
2003-03-31,153.2,338.585672,0.085,216.5,267.7,2119.6,TT
2002-12-31,183.4,338.373634,0.085,190.2,211.2,1120.6,TT
2002-09-30,89.3,338.342228,0.085,159.8,208.1,2208.2,TT
2002-06-30,107.4,337.945786,0.085,180.9,229.3,2266.4,TT
2002-03-31,-553.6,336.61513,0.085,-483.1,-434.1,2017,TT
2001-12-31,100.1,335.977808,0.085,55.9,94.5,1416.5,TT
2001-09-30,33.9,336.77049,0.085,97.4,187.8,2374.9,TT
2001-06-30,62.9,319.795344,0.085,154.6,248.2,2459.3,TT
2001-03-31,49.3,320.518856,0.085,137.6,231.1,2291.3,TT
2000-12-31,106.1,321.03278,0.085,157.6,199.5,1251.3,TT
2000-09-30,251.9,322.213606,0.085,412,518.2,2511.9,TT
2000-06-30,175.4,323.712466,0.085,323.8,390.1,2232.9,TT
2000-03-31,136,324.421264,0.085,261.1,330.1,2020.4,TT
1999-12-31,165.9,327.151838,0.085,278.6,346.5,2039.8,TT
1999-09-30,137.5,330.199072,0.085,261.1,327.8,1846.1,TT
1999-06-30,166.5,331.868048,0.075,305.6,370.3,2042,TT
1999-03-31,121.1,329.833636,0.075,236.3,309.4,1891.1,TT
1998-12-31,149.7,328.850192,0.075,272.8,337.9,1970.8,TT
1998-09-30,119.4,330.492762,0.075,230,285,1802.3,TT
1998-06-30,140.9,331.01414,0.075,276.4,350.5,2186.2,TT
1998-03-31,99.1,328,0.075,215.9,285.3,2002.9,TT
1997-12-31,94,331.098094,0.075,184.3,226.7,1068.3,TT
1997-09-30,97.1,327.8,0.05,182.7,232.3,1694,TT
1997-06-30,111.6,326.1,0.068,209,253.1,1837.4,TT
1997-03-31,77.8,324.6,0.068,159.5,215.6,1639.4,TT
1996-12-31,109.3,329.359638,0.068,201.9,250,1740.4,TT
1996-09-30,81.9,323,0.068,158.1,210.9,1595.8,TT
1996-06-30,92.3,322.2,0.062,178.6,228.3,1761.9,TT
1996-03-31,74.5,321.3,0.062,149.6,201.6,1604.9,TT
2022-12-31,-153.4,167.819126,0,-171.8,231.9,1407.8,TTWO
2022-09-30,-257,166.690699,0,-250.6,137.5,1393.5,TTWO
2022-06-30,-104,115.808814,0,-77,117,1102.4,TTWO
2022-03-31,110.972,115.416162,0,128.825,236.273,930.004,TTWO
2021-12-31,144.6,115.299786,0,157.8,278,903.3,TTWO
2021-09-30,10.2,116.518331,0,20.5,135.9,858.2,TTWO
2021-06-30,152.3,115.656093,0,172.5,234.1,813.3,TTWO
2021-03-31,218.812,115.17765,0,256.817,343.995,839.431,TTWO
2020-12-31,182.248,115.021621,0,215.348,280.94,860.889,TTWO
2020-09-30,99.321,114.338838,0,114.712,155.569,841.142,TTWO
2020-06-30,88.505,113.94276,0,82.143,151.882,831.31,TTWO
2020-03-31,122.722,113.424323,0,116.551,223.062,760.541,TTWO
2019-12-31,163.642,113.346942,0,176.833,232.36,930.129,TTWO
2019-09-30,71.815,113.178103,0,74.82,128.73,857.841,TTWO
2019-06-30,46.28,112.541501,0,51.73,93.362,540.459,TTWO
2019-03-31,56.83,113.161938,0,58.062,133.952,539.007,TTWO
2018-12-31,179.948,113.872075,0,51.779,201.693,1248.738,TTWO
2018-09-30,25.367,113.828217,0,25.986,49.02,492.667,TTWO
2018-06-30,71.693,114.379624,0,70.846,86.834,387.982,TTWO
2018-03-31,90.853,114.398287,0,87.825,147.276,450.274,TTWO
2017-12-31,25.14,114.053077,0,8.852,40.089,480.84,TTWO
2017-09-30,-2.736,106.527814,0,-11.319,16.963,443.562,TTWO
2017-06-30,60.276,103.836895,0,50.219,76.168,418.216,TTWO
2017-03-31,99.28,101.410198,0,111.503,218.511,571.556,TTWO
2016-12-31,-29.842,86.560317,0,-28.409,45.611,476.473,TTWO
2016-09-30,36.432,86.015312,0,47.194,77.11,420.167,TTWO
2016-06-30,-38.567,84.834119,0,-37.633,10.779,311.552,TTWO
2016-03-31,46.399,84.812555,0,47.258,106.172,377.206,TTWO
2015-12-31,-42.413,84.622403,0,-59.197,-9.326,414.221,TTWO
2015-09-30,54.735,85.403489,0,66.431,90.913,346.974,TTWO
2015-06-30,-67.023,84.609452,0,-62.637,-32.472,275.297,TTWO
2015-03-31,-242.791,84.368648,0,-242.353,-192.734,300.089,TTWO
2014-12-31,40.093,84.123809,0,64.112,149.589,531.147,TTWO
2014-09-30,-41.369,83.470429,0,-29.537,-21.526,126.277,TTWO
2014-06-30,-35.403,98.970156,0,-33.209,-21.806,125.425,TTWO
2014-03-31,-30.787,98.01361,0,-23.597,-6.771,195.208,TTWO
2013-12-31,578.426,97.101554,0,606.277,777.758,1863.869,TTWO
2013-09-30,-124.12,92.879333,0,-121.558,-77.268,148.824,TTWO
2013-06-30,-61.914,91.870014,0,-49.594,-3.299,142.667,TTWO
2013-03-31,22.473,91.642586,0,30.365,74.6,299.487,TTWO
2012-12-31,71.365,90.753166,0,81.48,131.022,415.773,TTWO
2012-09-30,-12.491,90.160732,0,-3.987,45.361,273.084,TTWO
2012-06-30,-110.838,89.877335,0,-100.948,-2.691,226.139,TTWO
2012-03-31,-66.836,89.577402,0,-61.973,-25.691,148.084,TTWO
2011-12-31,14.104,86.659775,0,20.167,55.818,236.325,TTWO
2011-09-30,-47.371,86.74322,0,-41.619,-26.44,107.034,TTWO
2011-06-30,-8.713,86.678915,0,-1.957,73.754,334.38,TTWO
2011-03-31,-22.054,85.529946,0,-19.598,4.596,182.255,TTWO
2010-12-31,40.859,84.977766,0,48.721,83.158,334.259,TTWO
2010-09-30,3.339,84.977766,0,8.33,51.102,244.972,TTWO
2010-06-30,26.314,84.754333,0,34.343,91.75,375.39,TTWO
2010-03-31,-9.844,84.551307,0,0.543,48.774,233.217,TTWO
2009-12-31,37.92,83.187187,0,43.032,,360.364,TTWO
2009-10-31,-23.522,77.577,0,-12.675,35.76,282.527,TTWO
2009-07-31,-56.465,76.994,0,-50.742,-32.161,94.929,TTWO
2009-04-30,-10.08,76.587,0,-14.021,17.184,174.25,TTWO
2009-01-31,-50.388,76.102,0,-52.757,-27.883,149.351,TTWO
2008-10-31,-14.954,76.053,0.001,-16.188,26.545,17.018,TTWO
2008-07-31,51.826,75.866,0,60.435,106.657,433.836,TTWO
2008-04-30,98.222,75.098,0,102.283,155.762,539.81,TTWO
2008-01-31,-37.997,73.148,0,-33.23,-8.24,240.442,TTWO
2007-10-31,-7.063,72.298,0,-1.276,26.542,6.637,TTWO
2007-07-31,-58.546,72.075,0,-56.358,-11.996,206.415,TTWO
2007-04-30,-51.249,71.736,0,-49.728,-19.523,205.436,TTWO
2007-01-31,-21.548,71.36,0,-21.334,4.162,277.34,TTWO
2006-10-31,-14.015,71.186,0,-13.036,140.154,266.556,TTWO
2006-07-31,-91.379,71.095,0,-45.745,-39.313,241.181,TTWO
2006-04-30,-50.373,70.979,0,-77.164,-100.072,265.122,TTWO
2006-01-31,-29.122,70.87,0,-48.537,-12.283,264.981,TTWO
2005-10-31,18.861,70.132,0,18.876,59.113,306.779,TTWO
2005-07-31,-28.976,70.556,0,-41.442,-22.561,169.899,TTWO
2005-04-30,-8.186,70.112,0,-10.857,11.235,222.068,TTWO
2005-01-31,55.249,68.529,0,73.294,96.059,502.474,TTWO
2004-10-31,59.372,67.647,0,80.186,119.552,438.013,TTWO
2004-07-31,-14.435,67.26,0,-20.828,-5.158,160.858,TTWO
2004-04-30,-14.576,66.891,0,-23.605,-12.969,153.368,TTWO
2004-01-31,31.758,66.579,0,50.464,75.12,375.512,TTWO
2003-10-31,26.264,65.384,0,43.351,93.784,277.607,TTWO
2003-07-31,5.696,63.399,0,9.786,12.715,152.055,TTWO
2003-04-30,14.623,61.893,0,24.837,28.034,193.023,TTWO
2003-01-31,51.535,61.179,0,87.341,90.496,411.008,TTWO
2002-10-31,22.331,59.43,0,38.859,43.074,218.959,TTWO
2002-07-31,4.766,58.0575,0,7.869,10.41,122.461,TTWO
2002-04-30,9.637,55.5855,0,16.319,18.479,170.33,TTWO
2002-01-31,34.829,55.086,0,58.371,60.284,282.926,TTWO
2001-10-31,-3.018,54.825,0,-7.983,-4.572,124.299,TTWO
2001-07-31,-0.665,51.4395,0,1.81,5.08,81.327,TTWO
2001-04-30,-11.467,48.9615,0,-15.794,-12.256,88.179,TTWO
2001-01-31,8.232,48.5205,0,21.109,23.531,157.853,TTWO
2000-10-31,8.69,46.9275,0,14.324,16.169,108.143,TTWO
2000-07-31,2.221,43.5915,0,4.649,7.908,66.093,TTWO
2000-04-30,-8.46,38.5485,0,-11.48,-9.307,69.519,TTWO
2000-01-31,3.966,34.7985,0,7.537,8.94,120.247,TTWO
1999-10-31,9.168168,34.410045,0,14.557375,15.270018,121.923545,TTWO
1999-07-31,2.707824,33.66082,0,4.319917,5.414125,63.56247,TTWO
1999-04-30,1.561172,28.728564,0,3.334155,3.895889,52.165332,TTWO
1999-01-31,2.894836,27.31836,0,5.124553,5.577968,68.280653,TTWO
1998-10-31,4.00333,26.231614,0,4.08107,4.697798,64.272124,TTWO
1998-07-31,0.860084,21.857847,0,1.463076,1.901549,38.426145,TTWO
1998-04-30,0.496405,20.504972,0,1.60499,2.008247,39.94837,TTWO
1998-01-31,1.821181,19.887568,0,3.377864,3.754406,51.405361,TTWO
1997-10-31,-0.992788,17.546013,0,0.261701,0.771267,84.861088,TTWO
1997-07-31,-1.520643,13.150078,0,-1.390971,-1.204617,2.843146,TTWO
1997-04-30,-0.536943,10.773537,0,-0.332853,-0.180594,3.504941,TTWO
1997-01-31,0.272164,11.506596,0,0.571942,0.727901,6.13205,TTWO
1996-10-31,1.656116,11.506596,0,1.857537,1.957716,6.899371,TTWO
1996-07-31,-0.604377,11.506596,0,-0.585734,-0.520765,0.545423,TTWO
1996-04-30,0.226031,10.156596,0,0.240625,,3.802194,TTWO
2023-03-31,1708,907,1.24,2014,2295,4379,TXN
2022-12-31,1962,907,1.24,2227,2490,4670,TXN
2022-09-30,2295,913,1.15,2711,2973,5241,TXN
2022-06-30,2291,920,1.15,2730,2970,5212,TXN
2022-03-31,2201,923,1.15,2578,2792,4905,TXN
2021-12-31,2138,923,1.15,2512,2725,4832,TXN
2021-09-30,1947,923,1.02,2320,2573,4643,TXN
2021-06-30,1931,923,1.02,2286,2533,4580,TXN
2021-03-31,1753,922,1.02,1985,2226,4289,TXN
2020-12-31,1688,921,1.02,1975,2218,4076,TXN
2020-09-30,1353,917,0.9,1636,1886,3817,TXN
2020-06-30,1380,916,0.9,1327,1576,3239,TXN
2020-03-31,1174,931,0.9,1269,1519,3329,TXN
2019-12-31,1070,933,0.9,1302,1552,3350,TXN
2019-09-30,1425,935,0.77,1623,1898,3771,TXN
2019-06-30,1305,937,0.77,1558,1825,3668,TXN
2019-03-31,1217,939,0.77,1415,1673,3594,TXN
2018-12-31,1239,952,0.77,1539,1788,3717,TXN
2018-09-30,1570,969,0.62,1960,2203,4261,TXN
2018-06-30,1405,977,0.62,1736,1969,4017,TXN
2018-03-31,1366,983,0.62,1576,1805,3789,TXN
2017-12-31,344,985,0.62,1571,1795,3750,TXN
2017-09-30,1285,988,0.5,1808,2033,4116,TXN
2017-06-30,1056,994,0.5,1506,1731,3693,TXN
2017-03-31,997,998,0.5,1273,1503,3402,TXN
2016-12-31,1047,1000,0.5,1516,1743,3414,TXN
2016-09-30,1018,1003,0.38,1399,1636,3675,TXN
2016-06-30,819,1004,0.38,1123,1365,3273,TXN
2016-03-31,711,1007,0.38,972,1221,3008,TXN
2015-12-31,836,1012,0.38,1161,1422,3189,TXN
2015-09-30,798,1023,0.34,1170,1455,3429,TXN
2015-06-30,696,1038,0.34,1013,1304,3232,TXN
2015-03-31,656,1046,0.34,962,1258,3150,TXN
2014-12-31,825,1050,0.34,1109,1414,3269,TXN
2014-09-30,826,1060,0.3,1178,1486,3501,TXN
2014-06-30,683,1071,0.3,985,1292,3292,TXN
2014-03-31,487,1081,0.3,696,1006,2983,TXN
2013-12-31,511,1086,0.3,706,1019,3028,TXN
2013-09-30,629,1096,0.28,840,1158,3244,TXN
2013-06-30,660,1103,0.28,906,1227,3047,TXN
2013-03-31,362,1107,0.21,397,742,2885,TXN
2012-12-31,264,1114,0,178,597,2979,TXN
2012-09-30,784,1130,0.17,864,1191,3390,TXN
2012-06-30,446,1140,0.17,596,922,3335,TXN
2012-03-31,265,1143,0.17,383,712,3121,TXN
2011-12-31,298,1136,0.17,369,794,3420,TXN
2011-09-30,601,1144,0.13,795,1021,3466,TXN
2011-06-30,672,1156,0.13,915,1141,3458,TXN
2011-03-31,666,1167,0.13,918,1149,3392,TXN
2010-12-31,942,1172,0.13,1248,1486,3525,TXN
2010-09-30,859,1184,0.12,1235,1459,3740,TXN
2010-06-30,769,1208,0.12,1111,1338,3496,TXN
2010-03-31,658,1233,0.12,957,1181,3205,TXN
2009-12-31,655,1242,0.12,881,1104,3005,TXN
2009-09-30,538,1255,0.11,765,994,2880,TXN
2009-06-30,260,1267,0.11,356,589,2457,TXN
2009-03-31,17,1275,0.11,15,255,2086,TXN
2008-12-31,107,1281,0.11,36,329,2491,TXN
2008-09-30,563,1304,0.1,756,1016,3387,TXN
2008-06-30,588,1320,0.1,850,1105,3351,TXN
2008-03-31,662,1327,0.1,840,1091,3272,TXN
2007-12-31,755,1372,0.1,1044,1306,3556,TXN
2007-09-30,776,1417,0.08,1084,1356,3663,TXN
2007-06-30,610,1437,0.08,861,1131,3424,TXN
2007-03-31,516,1442,0.04,719,985,3191,TXN
2006-12-31,668,1468,0.04,834,1011,3463,TXN
2006-09-30,702,1506,0.03,1000,1307,3761,TXN
2006-06-30,2387,1553,0.03,2687,2998,3697,TXN
2006-03-31,585,1585,0.03,813,1129,3334,TXN
2005-12-31,655,1604,0.03,836,1092,3324,TXN
2005-09-30,631,1624,0.025,845,1222,3339,TXN
2005-06-30,628,1633,0.025,702,1085,2971,TXN
2005-03-31,411,1701,0.025,524,909,2702,TXN
2004-12-31,490,1724,0.025,510,1058,2125,TXN
2004-09-30,563,1730,0.021,715,1093,3250,TXN
2004-06-30,441,1732,0.021,622,985,3241,TXN
2004-03-31,367,1733,0.021,516,864,2936,TXN
2003-12-31,513,1731,0.021,600,1067,2770,TXN
2003-09-30,447,1731.251468,0.021,384,740,2533,TXN
2003-06-30,121,1729.282542,0.021,151,507,2339,TXN
2003-03-31,117,1730.391184,0.021,154,500,2192,TXN
2002-12-31,-589,1733,0.021,-510,-113,2146,TXN
2002-09-30,188,1733.669195,0.021,152,542,2248,TXN
2002-06-30,95,1734.397724,0.021,117,507,2162,TXN
2002-03-31,-38,1736.248062,0.021,-47,350,1827,TXN
2001-12-31,-116,1732.19888,0.021,-268,186,1787,TXN
2001-09-30,-117,1734.611289,0.021,-223,191,1849,TXN
2001-06-30,-197,1735.984427,0.021,-256,131,2037,TXN
2001-03-31,230,1734.216602,0.021,320,664,2528,TXN
2000-12-31,665,1729.947374,0.021,872,1219,3032,TXN
2000-09-30,676,1640.486689,0.021,1074,1393,3149,TXN
2000-06-30,1296,1636.392294,0.021,1971,2259,2932,TXN
2000-03-31,421,1629.056144,0.021,632,894,2761,TXN
1999-12-31,445,1584.822958,0.021,571,1576,2638,TXN
1999-09-30,402,1571.330912,0.021,598,598,2515,TXN
1999-06-30,330,1567.912344,0.021,511,511,2395,TXN
1999-03-31,255,1562.719836,0.021,376,376,2081,TXN
1998-12-31,234,1559.624268,0.021,350,1551,2408,TXN
1998-09-30,155,1560.518956,0.021,235,235,2113,TXN
1998-06-30,52,1562.046272,0.021,79,79,2167,TXN
1998-03-31,11,1557.994208,0,17,17,2187,TXN
1997-12-31,-248,1561.034096,0.021,-120,1002,2650,TXN
1997-09-30,1712,1533.602256,0.021,1841,1841,2500,TXN
1997-06-30,249,1529.063752,0.021,369,369,2559,TXN
1997-03-31,129,1523.293552,0.021,184,184,2263,TXN
1996-12-31,-29,1523.293552,0.021,-54,850,2459,TXN
1996-09-30,-147,,0.043,-153,-153,2407,TXN
1996-06-30,76,,0.021,72,72,2399,TXN
1996-03-31,163,,0,221,221,2675,TXN
2023-04-01,191,205.216698,0.02,247,339,3024,TXT
2022-12-31,226,208.771472,0.02,268,377,3636,TXT
2022-10-01,225,211.531587,0.02,295,392,3078,TXT
2022-07-02,217,215.083317,0.02,294,392,3154,TXT
2022-04-02,193,216.682177,0.27,264,357,3001,TXT
2022-01-01,207,220.425217,0.02,280,385,3322,TXT
2021-10-02,185,224.137963,0.02,251,348,2990,TXT
2021-07-03,183,225.708875,0.02,253,351,3191,TXT
2021-04-03,171,226.284488,0.02,230,320,2879,TXT
2021-01-02,236,228.874931,0.02,256,364,3667,TXT
2020-10-03,115,228.03546,0.02,159,254,2735,TXT
2020-07-04,-92,227.472487,0.02,-76,22,2472,TXT
2020-04-04,50,228.049518,0.02,109,199,2777,TXT
2020-01-04,199,228.262751,0.02,252,365,4035,TXT
2019-09-28,220,230.12358,0.02,285,383,3259,TXT
2019-06-29,217,232.762261,0.02,322,421,3227,TXT
2019-03-30,179,234.679051,0.02,254,354,3109,TXT
2018-12-29,246,242.961492,0.02,320,427,3750,TXT
2018-09-29,563,248.410831,0.02,669,775,3200,TXT
2018-06-30,224,256.03833,0.02,302,415,3726,TXT
2018-03-31,189,261.77197,0.02,259,362,3296,TXT
2017-12-30,-106,263.420348,0.02,268,381,4017,TXT
2017-09-30,159,264.713726,0.02,247,358,3484,TXT
2017-07-01,153,267.689291,0.02,258,366,3604,TXT
2017-04-01,101,270.086401,0.02,164,267,3093,TXT
2016-12-31,214,270.208112,0.02,335,450,3825,TXT
2016-10-01,421,269.463621,0.02,274,379,3251,TXT
2016-07-02,177,268.831736,0.02,303,411,3511,TXT
2016-04-02,150,271.171585,0.02,257,366,3201,TXT
2016-01-02,226,273.670398,0.02,338,463,3923,TXT
2015-10-03,176,276.421869,0.02,293,402,3180,TXT
2015-07-04,167,277.644419,0.02,281,386,3247,TXT
2015-04-04,128,276.83463,0.02,227,337,3073,TXT
2015-01-03,212,276.04887,0.02,336,457,4096,TXT
2014-09-27,159,279.20147,0.02,277,388,3430,TXT
2014-06-28,144,279.137664,0.02,256,372,3505,TXT
2014-03-29,85,282.500851,0.02,170,268,2847,TXT
2013-12-28,167,281.150492,0.02,258,362,3506,TXT
2013-09-28,99,280.504882,0.02,187,280,2904,TXT
2013-06-29,113,277.854728,0.02,204,299,2839,TXT
2013-03-30,119,271.544305,0.02,198,295,2855,TXT
2012-12-29,148,281.825575,0.02,254,360,3362,TXT
2012-09-29,151,280.941251,0.02,270,364,3000,TXT
2012-06-30,172,280.281049,0.02,307,399,3019,TXT
2012-03-31,118,279.642725,0.02,230,321,2856,TXT
2011-12-31,-19,278.168019,0.02,30,144,3254,TXT
2011-10-01,142,277.332707,0.02,253,347,2814,TXT
2011-07-02,90,276.619984,0.02,194,294,2728,TXT
2011-04-02,29,276.027951,0.02,106,201,2479,TXT
2011-01-01,60,274.900552,0.02,105,216,3127,TXT
2010-10-02,-48,274.212816,0.02,-2,93,2479,TXT
2010-07-03,82,273.316122,0.02,169,266,2709,TXT
2010-04-03,-8,272.62101,0.02,78,168,2210,TXT
2010-01-02,-63,271.117282,0.02,7,119,2813,TXT
2009-10-03,4,270.236965,0.02,67,167,2549,TXT
2009-07-04,-58,244.985837,0.02,-39,62,2612,TXT
2009-04-04,86,242.94863,0.02,167,263,2526,TXT
2009-01-03,-209,241.096617,0.23,-129,-22,3549,TXT
2008-09-27,206,248.538061,0.23,424,518,3471,TXT
2008-06-28,258,249.238655,0.23,484,584,3684,TXT
2008-03-29,231,248.688866,0.23,460,559,3306,TXT
2007-12-29,256,249.249973,0.23,495,587,3371,TXT
2007-09-29,255,249.73125,0.23,476,553,3110,TXT
2007-06-30,210,249.191412,0.194,416,495,3235,TXT
2007-03-31,196,250.564348,0.194,405,479,2964,TXT
2006-12-30,195,250.889866,0.194,377,446,2684,TXT
2006-09-30,169,251.618,0.194,353,425,2837,TXT
2006-07-01,69,256.906,0.194,256,328,2820,TXT
2006-04-01,168,260.186,0.194,317,383,2632,TXT
2005-12-31,118,264.743534,0.175,260,342,2701,TXT
2005-10-01,-164,265.82,0.175,-48,27,2405,TXT
2005-07-02,123,269.206,0.175,265,340,2667,TXT
2005-04-02,126,270.254,0.175,239,310,2270,TXT
2005-01-01,125,275.041416,0.175,244,268,909,TXT
2004-10-02,103,275.792,0.163,206,292,2549,TXT
2004-07-03,100,275.498,0.163,205,291,2523,TXT
2004-04-03,37,274.76,0.163,121,205,2337,TXT
2004-01-03,83,272.034666,0.163,168,187,895,TXT
2003-09-27,47,271.254,0.163,139,224,2231,TXT
2003-06-28,63,270.76,0.163,169,255,2530,TXT
2003-03-29,66,271.982,0.163,167,256,2399,TXT
2002-12-28,131,274.94,0.163,252,348,2690,TXT
2002-09-28,71,275.696,0.163,174,260,2485,TXT
2002-06-29,105,278.972,0.163,241,324,2824,TXT
2002-03-30,-431,280.806,0.163,-325,-234,2418,TXT
2001-12-29,257,282.506,0.163,557,662,2838,TXT
2001-09-29,-330,282.392,0,-291,-162,2810,TXT
2001-06-30,126,282.11,0.163,308,443,3288,TXT
2001-03-31,113,281.466,0.163,301,428,3040,TXT
2000-12-30,-218,284.494,0.163,-78,46,3312,TXT
2000-09-30,158,286.37,0.163,383,506,3208,TXT
2000-07-01,179,287.962,0.163,407,533,3277,TXT
2000-04-01,99,292.562,0.163,301,422,3293,TXT
2000-01-01,201,297.482,0.163,401,523,3509,TXT
1999-10-02,146,300.138,0.163,288,399,2709,TXT
1999-07-03,162,301.024,0.163,305,413,2887,TXT
1999-04-03,1717,305.034,0.163,1846,1945,2749,TXT
1999-01-02,160,316.876,0.142,418,866,2786,TXT
1998-10-03,142,324.312,0.142,252,345,2352,TXT
1998-07-04,164,327.226,0.142,289,375,2484,TXT
1998-04-04,142,325.618,0.142,244,326,2252,TXT
1998-01-03,150,328.644,0.125,153,539,2331,TXT
1997-09-27,138,329.824,0.125,268,281,2042,TXT
1997-06-28,145,330.346,0.125,420,528,2667,TXT
1997-03-29,125,331.794,0.125,393,495,2551,TXT
1996-12-28,128,332.10926,0.11,-300,-319,660,TXT
1996-09-28,-35,343.16,0.11,229,326,2248,TXT
1996-06-29,125,346.3,0.11,392,489,2384,TXT
1996-03-30,35,346.72,0.11,290,382,2214,TXT
2023-03-31,-194,327.092997,0,230,230,11429,UAL
2022-12-31,843,326.927831,0,1609,4065,12400,UAL
2022-09-30,942,326.744698,0,1608,1608,12877,UAL
2022-06-30,329,326.730982,0,879,879,12112,UAL
2022-03-31,-1377,324.626332,0,-1328,-1328,7566,UAL
2021-12-31,-646,323.806517,0,-416,2069,8192,UAL
2021-09-30,473,323.612861,0,1052,1052,7750,UAL
2021-06-30,-434,323.578254,0,-138,-138,5471,UAL
2021-03-31,-1357,318.47628,0,-1398,-1398,3221,UAL
2020-12-31,-1897,290.990973,0,-2022,466,3412,UAL
2020-09-30,-1841,290.983657,0,-1987,-1987,2489,UAL
2020-06-30,-1627,290.432163,0,-1807,-1807,1475,UAL
2020-03-31,-1704,247.951116,0,-1943,-1943,7979,UAL
2019-12-31,641,253.04365,0,1005,3293,10888,UAL
2019-09-30,1024,256.921469,0,1540,1540,11380,UAL
2019-06-30,1052,263.129397,0,1545,1545,11402,UAL
2019-03-31,292,266.727577,0,555,555,9589,UAL
2018-12-31,461,272.464412,0,726,2891,10491,UAL
2018-09-30,833,272.603972,0,1230,1230,11003,UAL
2018-06-30,683,277.265493,0,1018,1018,10777,UAL
2018-03-31,145,284.700547,0,344,344,9032,UAL
2017-12-31,578,296.252435,0,731,2827,9451,UAL
2017-09-30,645,304.225391,0,1162,1162,9899,UAL
2017-06-30,821,309.656006,0,1444,1444,10008,UAL
2017-03-31,99,314.622651,0,312,312,8426,UAL
2016-12-31,368,317.285583,0,1046,3023,9054,UAL
2016-09-30,965,322.408298,0,1660,1660,9913,UAL
2016-06-30,588,336.823228,0,1088,1088,9396,UAL
2016-03-31,313,359.484808,0,653,653,8195,UAL
2015-12-31,823,372.810266,0,1070,2889,9036,UAL
2015-09-30,4816,377.762286,0,1770,1770,10306,UAL
2015-06-30,1193,382.00145,0,1364,1364,9914,UAL
2015-03-31,508,384.226369,0,684,684,8608,UAL
2014-12-31,28,369.070761,0,199,1878,9313,UAL
2014-09-30,924,373.574562,0,1106,1106,10563,UAL
2014-06-30,789,373.504409,0,977,977,10329,UAL
2014-03-31,-609,371.556314,0,-419,-419,8696,UAL
2013-12-31,140,361.871592,0,305,1994,9329,UAL
2013-09-30,379,355.903723,0,577,577,10228,UAL
2013-06-30,469,333.937517,0,665,665,10001,UAL
2013-03-31,-417,332.635139,0,-225,-225,8721,UAL
2012-12-31,-620,332.426868,0,-428,1094,8702,UAL
2012-09-30,6,332.356058,0,217,217,9909,UAL
2012-06-30,339,332.061107,0,553,553,9939,UAL
2012-03-31,-448,332.066655,0,-231,-231,8602,UAL
2011-12-31,-138,330.852949,0,72,935,8928,UAL
2011-09-30,653,330.773503,0,887,1115,10171,UAL
2011-06-30,538,330.468892,0,792,860,9809,UAL
2011-03-31,-213,328.550825,0,43,431,8202,UAL
2010-12-31,-325,317.071876,0,-66,337,8464,UAL
